"city","date","dow","tmpd","tmax","tmin","tmean","dptp","rhum","mxrh","mnrh","pm10mean","pm10n","pm10median","pm10max1","pm10max2","pm10max3","pm10max4","pm10max5","pm10trend","pm10mtrend","pm10grandmean","pm10tmean","pm10meanmax","pm25mean","pm25n","pm25median","pm25max1","pm25max2","pm25max3","pm25max4","pm25max5","pm25trend","pm25mtrend","pm25grandmean","pm25tmean","pm25meanmax","o3mean","o3n","o3median","o3max1","o3max2","o3max3","o3max4","o3max5","o3trend","o3mtrend","o3grandmean","o3tmean","o3meanmax","so2mean","so2n","so2median","so2max1","so2max2","so2max3","so2max4","so2max5","so2trend","so2mtrend","so2grandmean","so2tmean","so2meanmax","no2mean","no2n","no2median","no2max1","no2max2","no2max3","no2max4","no2max5","no2trend","no2mtrend","no2grandmean","no2tmean","no2meanmax","comean","con","comedian","comax1","comax2","comax3","comax4","comax5","cotrend","comtrend","cograndmean","cotmean","comeanmax","time","time2","time3","rmtmpd","rmdptp","l1pm10tmean","l1pm25tmean","l1cotmean","l1no2tmean","l1so2tmean","l1o3tmean","l2pm10tmean","l2pm25tmean","l2cotmean","l2no2tmean","l2so2tmean","l2o3tmean","l3pm10tmean","l3pm25tmean","l3cotmean","l3no2tmean","l3so2tmean","l3o3tmean"
"atla",19910702,3,84.5,94,75,86.375,73.375,66.125,90,51,NA,0,NA,NA,NA,NA,NA,NA,35.085218794,35.561403509,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,22.5282,1,22.528228513,126,120,96,95,94,24.387314031,24.281205975,26.572471554,22.528228513,126,2.9362,1,2.9362048958,35,31,30,20,20,7.4277958577,7.6471284375,5.8501754838,2.9362048958,35,-1.1835,2,-1.183537517,53,46,45,43,42,19.787704184,19.787704184,20.907862632,-1.183537517,48,257.6,2,257.58297068,2900,2100,2100,2000,1900,1010.5457848,947.41150322,903.94786479,257.58297068,2450,-913.5,0,0,-0.309049468,-0.225902025,NA,NA,472.25121578,-2.513334411,-1.439138511,26.34163431,NA,NA,19.516659301,-5.080283631,-0.729562979,10.655214168,0.8964056108,NA,67.895638702,-7.590787126,-1.12213395,7.0510475011
"atla",19910703,4,82.5,92,73,86.375,72.25,63.875,97,50,NA,0,NA,NA,NA,NA,NA,NA,34.88639522,35.25862069,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,2.6863,1,2.6863312801,74,72,67,61,60,24.387314031,24.281205975,26.572471554,2.6863312801,74,3.3507,1,3.3506966541,75,37,30,24,20,7.4285208271,7.6493033459,5.8501754838,3.3506966541,75,-3.2913,2,-3.291263958,50,49,47,38,34,19.791263958,19.791263958,20.907862632,-3.291263958,42,201.5,2,201.45586394,2200,2000,1900,1900,1800,1010.5048203,947.28860996,903.94786479,201.45586394,2050,-912.5,0,0,2.0582277716,1.9306181764,NA,NA,257.58297068,-1.183537517,2.9362048958,22.528228513,NA,NA,472.25121578,-2.513334411,-1.439138511,26.34163431,NA,NA,19.516659301,-5.080283631,-0.729562979,10.655214168
"atla",19910704,5,81.5,90,73,78.125,72.375,83,94,58,NA,0,NA,NA,NA,NA,NA,NA,34.88639522,35.25862069,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,2.3543,1,2.3543154698,65,62,57,52,42,24.387314031,24.281205975,26.572471554,2.3543154698,65,-3.4819,1,-3.481868103,18,14,13,10,7,7.4004868571,7.5652014359,5.8501754838,-3.481868103,18,-10.8394,2,-10.83939831,23,20,18,16,16,19.776898315,19.776898315,20.907862632,-10.83939831,20.5,-41.3211,2,-41.32113223,1800,1700,1500,1400,1400,1009.4860413,946.02456502,903.94786479,-41.32113223,1550,-911.5,0,0,2.5937930678,2.5885339322,NA,NA,201.45586394,-3.291263958,3.3506966541,2.6863312801,NA,NA,257.58297068,-1.183537517,2.9362048958,22.528228513,NA,NA,472.25121578,-2.513334411,-1.439138511,26.34163431
"atla",19910705,6,77.5,84,71,77.875,72.125,83.375,97,67,-6.1463,2,-6.146259497,30,29,NA,NA,NA,34.88639522,35.25862069,33.764099572,-6.146259497,29.5,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,4.675,1,4.6749676437,62,55,45,42,40,24.387314031,24.281205975,26.572471554,4.6749676437,62,5.7622,1,5.7621566227,52,51,40,34,27,7.4024786154,7.5711767107,5.8501754838,5.7621566227,52,-5.7036,2,-5.703561798,35,28,28,25,25,19.766061798,19.766061798,20.907862632,-5.703561798,31.5,28.3407,2,28.340712118,2100,2100,2000,1900,1900,1009.1820932,946.11819798,903.94786479,28.340712118,1850,-910.5,0,0,5.0176342493,3.3775977967,NA,NA,-41.32113223,-10.83939831,-3.481868103,2.3543154698,NA,NA,201.45586394,-3.291263958,3.3506966541,2.6863312801,NA,NA,257.58297068,-1.183537517,2.9362048958,22.528228513
"atla",19910706,7,81.5,91,72,82.25,69.625,67,97,50,NA,0,NA,NA,NA,NA,NA,NA,34.88639522,35.25862069,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,18.2583,1,18.258300977,96,94,93,89,86,24.387314031,24.281205975,26.572471554,18.258300977,96,7.2106,1,7.2106456337,85,54,41,34,30,7.4057600562,7.581021033,5.8501754838,7.2106456337,85,-10.8372,2,-10.83717787,19,19,17,17,16,19.753844532,19.753844532,20.907862632,-10.83717787,19,-230,2,-229.9803401,1600,1500,1500,1300,1200,1009.1779995,946.31131596,903.94786479,-229.9803401,1300,-909.5,0,0,-0.345034715,3.6987768458,-6.146259497,NA,28.340712118,-5.703561798,5.7621566227,4.6749676437,NA,NA,-41.32113223,-10.83939831,-3.481868103,2.3543154698,NA,NA,201.45586394,-3.291263958,3.3506966541,2.6863312801
"atla",19910707,1,79.5,87,72,80.5,72.5,77.25,94,61,NA,0,NA,NA,NA,NA,NA,NA,34.88639522,35.25862069,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,3.3,1,3.2999676437,68,56,54,47,45,24.387314031,24.281205975,26.572471554,3.2999676437,68,-3.3255,1,-3.325526528,29,12,7,7,7,7.4178174432,7.6171931942,5.8501754838,-3.325526528,29,-12.0295,2,-12.02947367,23,20,17,15,15,19.758640341,19.758640341,20.907862632,-12.02947367,21.5,-382.6,2,-382.5784404,1100,1100,1000,1000,1000,1009.3495885,946.90237401,903.94786479,-382.5784404,700,-908.5,0,0,0.8030249093,1.2456474355,NA,NA,-229.9803401,-10.83717787,7.2106456337,18.258300977,-6.146259497,NA,28.340712118,-5.703561798,5.7621566227,4.6749676437,NA,NA,-41.32113223,-10.83939831,-3.481868103,2.3543154698
"atla",19910708,2,77.5,84,71,79.125,71.625,78.75,97,63,NA,0,NA,NA,NA,NA,NA,NA,34.853922162,35.315789474,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,-9.9955,1,-9.995486902,35,32,27,25,24,24.387314031,24.281205975,26.572471554,-9.995486902,35,-3.6041,1,-3.604143744,15,12,11,10,6,7.4273565153,7.6458104103,5.8501754838,-3.604143744,15,-8.4793,2,-8.479328631,37,34,32,29,20,19.768277906,19.768277906,20.907862632,-8.479328631,26,-32.8055,2,-32.80546739,1900,1800,1700,1700,1600,1009.4252641,947.55780472,903.94786479,-32.80546739,1650,-907.5,0,0,1.6606058082,2.4598324876,NA,NA,-382.5784404,-12.02947367,-3.325526528,3.2999676437,NA,NA,-229.9803401,-10.83717787,7.2106456337,18.258300977,-6.146259497,NA,28.340712118,-5.703561798,5.7621566227,4.6749676437
"atla",19910709,3,79.5,88,71,83.125,72.5,70.875,97,57,NA,0,NA,NA,NA,NA,NA,NA,34.875095785,35.25862069,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,3.425,1,3.4249676437,75,75,64,61,47,24.387314031,24.281205975,26.572471554,3.4249676437,75,-2.0731,1,-2.073122681,13,12,11,9,9,7.4309050501,7.6564560147,5.8501754838,-2.073122681,13,-2.5867,2,-2.586716048,37,30,30,30,29,19.795049381,19.795049381,20.907862632,-2.586716048,33,-71.5045,2,-71.50445032,2200,1800,1700,1700,1700,1009.8249251,948.05522981,903.94786479,-71.50445032,1600,-906.5,0,0,0.1363582426,1.1206474355,NA,NA,-32.80546739,-8.479328631,-3.604143744,-9.995486902,NA,NA,-382.5784404,-12.02947367,-3.325526528,3.2999676437,NA,NA,-229.9803401,-10.83717787,7.2106456337,18.258300977
"atla",19910710,4,82.5,93,72,84.75,73.375,70.875,97,52,NA,0,NA,NA,NA,NA,NA,NA,34.875095785,35.25862069,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,8.3978,1,8.3977937306,74,71,70,68,64,24.387314031,24.281205975,26.572471554,8.3977937306,74,0.6218,1,0.6218177948,55,15,13,13,10,7.4333852088,7.6638964909,5.8501754838,0.6218177948,55,-7.0872,2,-7.087194635,33,30,30,28,25,19.822313683,19.822313683,20.907862632,-7.087194635,31.5,-49.1418,2,-49.14178415,2000,1900,1800,1700,1500,1010.7040364,949.30171858,903.94786479,-49.14178415,1550,-905.5,0,0,-2.823986561,1.034622304,NA,NA,-71.50445032,-2.586716048,-2.073122681,3.4249676437,NA,NA,-32.80546739,-8.479328631,-3.604143744,-9.995486902,NA,NA,-382.5784404,-12.02947367,-3.325526528,3.2999676437
"atla",19910711,5,80,89,71,85,75.375,73.875,100,63,19.7414,1,19.74137931,55,NA,NA,NA,NA,34.875095785,35.25862069,33.764099572,19.74137931,55,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,-3.95,1,-3.950032356,64,57,51,50,46,24.387314031,24.281205975,26.572471554,-3.950032356,64,4.4178,1,4.4177550307,48,45,38,36,35,7.4200569238,7.623911636,5.8501754838,4.4177550307,48,-1.4727,2,-1.472656263,50,50,43,39,28,19.82979912,19.82979912,20.907862632,-1.472656263,39,146.9,2,146.88779925,2200,2200,2100,2100,2100,1011.3330641,950.22049199,903.94786479,146.88779925,2200,-904.5,0,0,1.7072185551,0.4634681615,NA,NA,-49.14178415,-7.087194635,0.6218177948,8.3977937306,NA,NA,-71.50445032,-2.586716048,-2.073122681,3.4249676437,NA,NA,-32.80546739,-8.479328631,-3.604143744,-9.995486902
"atla",19910712,6,83.5,93,74,87.125,75.875,70,97,58,NA,0,NA,NA,NA,NA,NA,NA,34.875095785,35.25862069,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,2.6333,1,2.633300977,65,62,60,54,54,24.387314031,24.281205975,26.572471554,2.633300977,65,6.4227,1,6.4226921226,113,104,84,8,7,7.4323001154,7.6606412108,5.8501754838,6.4226921226,113,-5.2088,2,-5.208807791,32,30,29,27,25,19.833807791,19.833807791,20.907862632,-5.208807791,28.5,133.4,2,133.43479616,2400,2300,2200,1900,1900,1011.6507318,951.10894108,903.94786479,133.43479616,1950,-903.5,0,0,0.1495567294,0.9707585702,19.74137931,NA,146.88779925,-1.472656263,4.4177550307,-3.950032356,NA,NA,-49.14178415,-7.087194635,0.6218177948,8.3977937306,NA,NA,-71.50445032,-2.586716048,-2.073122681,3.4249676437
"atla",19910713,7,83,92,74,84.5,75.5,75.375,97,63,NA,0,NA,NA,NA,NA,NA,NA,34.875095785,35.25862069,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,11.8833,1,11.883300977,75,73,73,70,69,24.387314031,24.281205975,26.572471554,11.883300977,75,2.5026,1,2.50259139,46,33,29,29,24,7.4612225818,7.74740861,5.8501754838,2.50259139,46,-7.2045,2,-7.204535482,24,23,22,21,20,19.850368815,19.850368815,20.907862632,-7.204535482,23.5,-166.1,2,-166.1427166,1700,1700,1600,1400,1400,1012.2043472,952.60706842,903.94786479,-166.1427166,1450,-902.5,0,0,1.4612617861,2.3514957443,NA,NA,133.43479616,-5.208807791,6.4226921226,2.633300977,19.74137931,NA,146.88779925,-1.472656263,4.4177550307,-3.950032356,NA,NA,-49.14178415,-7.087194635,0.6218177948,8.3977937306
"atla",19910714,1,83.5,94,73,86,65,50.25,97,39,NA,0,NA,NA,NA,NA,NA,NA,35.074027022,35.614035088,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,11.7166,1,11.71663431,73,73,71,71,70,24.387314031,24.281205975,26.572471554,11.71663431,73,-5.7172,1,-5.71718883,7,6,4,4,3,7.4650382106,7.7588554965,5.8501754838,-5.71718883,7,-8.174,2,-8.173997471,46,46,39,27,22,19.882330804,19.882330804,20.907862632,-8.173997471,34,-404.3,2,-404.2881741,1100,1000,1000,900,800,1012.4194997,952.63632872,903.94786479,-404.2881741,900,-901.5,0,0,0.8147662861,10.086044522,NA,NA,-166.1427166,-7.204535482,2.50259139,11.883300977,NA,NA,133.43479616,-5.208807791,6.4226921226,2.633300977,19.74137931,NA,146.88779925,-1.472656263,4.4177550307,-3.950032356
"atla",19910715,2,79,86,72,76.25,71.25,85.5,94,61,NA,0,NA,NA,NA,NA,NA,NA,34.921072797,35.396551724,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,2.925,1,2.9249676437,64,62,60,54,46,24.387314031,24.281205975,26.572471554,2.9249676437,64,-6.1273,1,-6.127330771,9,7,2,1,1,7.4628633022,7.7523307712,5.8501754838,-6.127330771,9,-7.1482,2,-7.1482359,42,40,24,22,21,19.8982359,19.8982359,20.907862632,-7.1482359,31.5,-551.1,2,-551.0958012,700,600,500,500,500,1012.4664865,952.5953643,903.94786479,-551.0958012,600,-900.5,0,0,4.3160505182,2.9506534204,NA,NA,-404.2881741,-8.173997471,-5.71718883,11.71663431,NA,NA,-166.1427166,-7.204535482,2.50259139,11.883300977,NA,NA,133.43479616,-5.208807791,6.4226921226,2.633300977
"atla",19910716,3,76,80,72,76.25,70.25,82,97,72,NA,0,NA,NA,NA,NA,NA,NA,34.921072797,35.396551724,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,4.8681,1,4.8681494619,41,37,37,35,35,24.387314031,24.281205975,26.572471554,4.8681494619,41,-6.732,1,-6.731955313,1,1,1,1,1,7.4560714829,7.7319553133,5.8501754838,-6.731955313,1,-11.7356,2,-11.73556568,22,18,17,15,14,19.842708532,19.842708532,20.907862632,-11.73556568,20,-594.8,2,-594.8243743,400,400,400,400,400,1011.050614,951.4717688,903.94786479,-594.8243743,400,-899.5,0,0,5.3231053328,3.1871696388,NA,NA,-551.0958012,-7.1482359,-6.127330771,2.9249676437,NA,NA,-404.2881741,-8.173997471,-5.71718883,11.71663431,NA,NA,-166.1427166,-7.204535482,2.50259139,11.883300977
"atla",19910717,4,74,78,70,74.625,72.875,94.75,100,85,-24.6983,2,-24.69827586,11,11,NA,NA,NA,34.921072797,35.396551724,33.764099572,-24.69827586,11,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,2.7456,1,2.7456198176,35,34,34,33,33,24.387314031,24.281205975,26.572471554,2.7456198176,35,-6.7665,1,-6.76652491,1,1,1,1,1,7.467594682,7.7665249104,5.8501754838,-6.76652491,1,-9.7151,2,-9.715118715,23,20,20,19,19,19.819285382,19.819285382,20.907862632,-9.715118715,16,-504.4,2,-504.3625434,1700,1400,1300,1200,800,1011.0554006,952.05591078,903.94786479,-504.3625434,1150,-898.5,0,0,4.7027272863,0.8038776394,NA,NA,-594.8243743,-11.73556568,-6.731955313,4.8681494619,NA,NA,-551.0958012,-7.1482359,-6.127330771,2.9249676437,NA,NA,-404.2881741,-8.173997471,-5.71718883,11.71663431
"atla",19910718,5,78,85,71,80.75,73.375,79.5,100,65,NA,0,NA,NA,NA,NA,NA,NA,34.921072797,35.396551724,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,5.1369,1,5.1369241654,48,47,47,47,44,24.387314031,24.281205975,26.572471554,5.1369241654,48,-6.8036,1,-6.803597728,1,1,1,1,1,7.4799522877,7.8035977277,5.8501754838,-6.803597728,1,-9.7489,2,-9.748852512,28,14,14,13,13,19.835162036,19.835162036,20.907862632,-9.748852512,20.5,-193.6,2,-193.6052045,1700,1700,1600,1500,1500,1010.9418431,952.16124786,903.94786479,-193.6052045,1300,-897.5,0,0,-1.576755529,1.1844307755,-24.69827586,NA,-504.3625434,-9.715118715,-6.76652491,2.7456198176,NA,NA,-594.8243743,-11.73556568,-6.731955313,4.8681494619,NA,NA,-551.0958012,-7.1482359,-6.127330771,2.9249676437
"atla",19910719,6,79.5,87,72,76.25,73.375,91.375,100,61,NA,0,NA,NA,NA,NA,NA,NA,34.921072797,35.396551724,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,-0.6022,1,-0.602206269,62,57,55,51,41,24.387314031,24.281205975,26.572471554,-0.602206269,62,2.719,1,2.7189526386,57,52,42,30,26,7.472435499,7.7810473614,5.8501754838,2.7189526386,57,-8.0103,1,-8.010272731,17,12,9,8,8,19.849876238,19.849876238,20.907862632,-8.010272731,17,-24.2535,2,-24.25348339,2100,1900,1900,1700,1700,1010.9396821,952.75815797,903.94786479,-24.25348339,1550,-896.5,0,0,-3.116540984,1.4720410722,NA,NA,-193.6052045,-9.748852512,-6.803597728,5.1369241654,-24.69827586,NA,-504.3625434,-9.715118715,-6.76652491,2.7456198176,NA,NA,-594.8243743,-11.73556568,-6.731955313,4.8681494619
"atla",19910720,7,81.5,91,72,85.75,74.25,69.5,100,56,NA,0,NA,NA,NA,NA,NA,NA,34.721435773,35.263157895,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,8.7583,1,8.758300977,91,90,89,86,80,24.387314031,24.281205975,26.572471554,8.758300977,91,-5.6139,1,-5.613922819,9,6,6,5,4,7.4722828738,7.7805894859,5.8501754838,-5.613922819,9,-8.432,1,-8.432006287,16,10,9,8,7,19.834698624,19.834698624,20.907862632,-8.432006287,16,4.1427,2,4.142746047,1900,1700,1400,1400,1400,1009.609193,950.97913175,903.94786479,4.142746047,1650,-895.5,0,0,-3.182989969,1.5997072655,NA,NA,-24.25348339,-8.010272731,2.7189526386,-0.602206269,NA,NA,-193.6052045,-9.748852512,-6.803597728,5.1369241654,-24.69827586,NA,-504.3625434,-9.715118715,-6.76652491,2.7456198176
"atla",19910721,1,83.5,93,74,81,75.5,84.5,100,56,NA,0,NA,NA,NA,NA,NA,NA,34.51750763,34.965517241,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,4.4666,1,4.4666343104,82,73,73,69,65,24.387314031,24.281205975,26.572471554,4.4666343104,82,-4.5815,1,-4.581528131,9,8,5,5,4,7.4753735331,7.789861464,5.8501754838,-4.581528131,9,-5.7112,1,-5.711237056,18,17,16,15,15,19.813616779,19.813616779,20.907862632,-5.711237056,18,-121.2,2,-121.2398303,1700,1600,1500,1500,1400,1009.042274,950.58119168,903.94786479,-121.2398303,1650,-894.5,0,0,-1.289134133,1.1064821715,NA,NA,4.142746047,-8.432006287,-5.613922819,8.758300977,NA,NA,-24.25348339,-8.010272731,2.7189526386,-0.602206269,NA,NA,-193.6052045,-9.748852512,-6.803597728,5.1369241654
"atla",19910722,2,84,94,74,87.25,72,61.5,100,46,NA,0,NA,NA,NA,NA,NA,NA,34.51750763,34.965517241,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,6.8833,1,6.883300977,80,80,79,79,76,24.387314031,24.281205975,26.572471554,6.883300977,80,-0.0156,1,-0.015594065,36,18,17,16,12,7.4811732889,7.8072607314,5.8501754838,-0.015594065,36,-0.6874,1,-0.687390903,38,31,27,25,24,19.841233078,19.841233078,20.907862632,-0.687390903,38,11.8246,2,11.82463796,2000,1900,1700,1700,1700,1009.1318957,950.96742763,903.94786479,11.82463796,1850,-893.5,0,0,-1.715405639,3.98470785,NA,NA,-121.2398303,-5.711237056,-4.581528131,4.4666343104,NA,NA,4.142746047,-8.432006287,-5.613922819,8.758300977,NA,NA,-24.25348339,-8.010272731,2.7189526386,-0.602206269
"atla",19910723,3,84.5,94,75,87.75,72.5,61.875,94,49,23.9071,2,23.907071888,61,57,NA,NA,NA,34.51750763,34.965517241,33.764099572,23.907071888,59,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,9.0083,1,9.008300977,86,79,79,77,76,24.387314031,24.281205975,26.572471554,9.008300977,86,2.1646,1,2.1646180843,39,35,30,21,11,7.4746740012,7.7877628681,5.8501754838,2.1646180843,39,-0.2064,2,-0.206364651,39,36,31,30,27,19.90775354,19.90775354,20.907862632,-0.206364651,35,-26.8517,2,-26.85167254,2100,1800,1700,1600,1600,1010.3447062,953.07416921,903.94786479,-26.85167254,1900,-892.5,0,0,-0.556150241,3.1727043386,NA,NA,11.82463796,-0.687390903,-0.015594065,6.883300977,NA,NA,-121.2398303,-5.711237056,-4.581528131,4.4666343104,NA,NA,4.142746047,-8.432006287,-5.613922819,8.758300977
"atla",19910724,4,82.5,93,72,75.625,70.875,85.25,94,58,NA,0,NA,NA,NA,NA,NA,NA,34.51750763,34.965517241,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,9.2583,1,9.258300977,100,96,85,76,57,24.387314031,24.281205975,26.572471554,9.258300977,100,3.2549,1,3.2549340183,74,57,41,31,14,7.4743305946,7.7867326483,5.8501754838,3.2549340183,74,1.9775,2,1.9774503394,45,41,36,35,34,19.960049661,19.960049661,20.907862632,1.9774503394,37,-208.3,2,-208.326017,1700,1600,1500,1400,1400,1010.9876695,954.30310179,903.94786479,-208.326017,1350,-891.5,0,0,2.0665709961,3.8089647552,23.907071888,NA,-26.85167254,-0.206364651,2.1646180843,9.008300977,NA,NA,11.82463796,-0.687390903,-0.015594065,6.883300977,NA,NA,-121.2398303,-5.711237056,-4.581528131,4.4666343104
"atla",19910725,5,78.5,87,70,80.75,71.5,74.25,100,61,NA,0,NA,NA,NA,NA,NA,NA,34.51750763,34.965517241,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,7.2318,1,7.2317858255,76,75,74,69,56,24.387314031,24.281205975,26.572471554,7.2317858255,76,-5.4903,1,-5.490258289,12,7,6,4,3,7.4588391416,7.7402582894,5.8501754838,-5.490258289,12,-3.4854,2,-3.485418074,37,37,31,30,30,19.900190802,19.900190802,20.907862632,-3.485418074,30.5,-168.4,2,-168.4095716,1700,1700,1700,1600,1500,1009.4877433,953.21828254,903.94786479,-168.4095716,1200,-890.5,0,0,5.0403954251,2.5892757956,NA,NA,-208.326017,1.9774503394,3.2549340183,9.258300977,23.907071888,NA,-26.85167254,-0.206364651,2.1646180843,9.008300977,NA,NA,11.82463796,-0.687390903,-0.015594065,6.883300977
"atla",19910726,6,78.5,85,72,79.125,72.5,80.875,97,67,NA,0,NA,NA,NA,NA,NA,NA,34.559709619,35.122807018,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,-4.3667,1,-4.366699023,65,54,39,38,38,24.387314031,24.281205975,26.572471554,-4.366699023,65,-5.5777,1,-5.577689608,11,5,5,4,3,7.4602051367,7.7443562747,5.8501754838,-5.577689608,11,3.5485,2,3.5485323189,56,54,45,45,41,19.854976453,19.854976453,20.907862632,3.5485323189,45,213.3,2,213.25226503,2200,2100,2000,2000,1900,1009.3504644,953.58696232,903.94786479,213.25226503,1950,-889.5,0,0,3.2804846212,1.7602276737,NA,NA,-168.4095716,-3.485418074,-5.490258289,7.2317858255,NA,NA,-208.326017,1.9774503394,3.2549340183,9.258300977,23.907071888,NA,-26.85167254,-0.206364651,2.1646180843,9.008300977
"atla",19910727,7,80,88,72,81.5,72.875,75.875,100,61,NA,0,NA,NA,NA,NA,NA,NA,34.460426002,34.862068966,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,11.3416,1,11.34163431,101,97,87,84,76,24.387314031,24.281205975,26.572471554,11.34163431,101,-3.1746,1,-3.174644736,42,30,11,6,2,7.464745735,7.7579780696,5.8501754838,-3.174644736,42,-3.2252,2,-3.225186184,51,50,33,32,31,19.82935285,19.82935285,20.907862632,-3.225186184,36.5,-138.4,2,-138.4202537,1800,1800,1800,1800,1600,1009.2135262,953.59281438,903.94786479,-138.4202537,1550,-888.5,0,0,0.1362291918,1.141450128,NA,NA,213.25226503,3.5485323189,-5.577689608,-4.366699023,NA,NA,-168.4095716,-3.485418074,-5.490258289,7.2317858255,NA,NA,-208.326017,1.9774503394,3.2549340183,9.258300977
"atla",19910728,1,79,85,73,81.125,74.75,81.5,97,72,NA,0,NA,NA,NA,NA,NA,NA,34.460426002,34.862068966,33.764099572,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,6.7456,1,6.7456198176,51,51,48,46,42,24.387314031,24.281205975,26.572471554,6.7456198176,51,-6.3769,1,-6.376862162,7,4,1,1,1,7.462707099,7.7518621617,5.8501754838,-6.376862162,7,-8.947,2,-8.946997901,49,41,32,22,21,19.801164568,19.801164568,20.907862632,-8.946997901,33.5,-521,2,-520.9903465,1800,1500,700,500,500,1007.5702238,951.62652224,903.94786479,-520.9903465,1250,-887.5,0,0,1.1165269844,0.8649389344,NA,NA,-138.4202537,-3.225186184,-3.174644736,11.34163431,NA,NA,213.25226503,3.5485323189,-5.577689608,-4.366699023,NA,NA,-168.4095716,-3.485418074,-5.490258289,7.2317858255
"atla",19910729,2,79,85,73,76.875,74.125,91.875,100,67,12.9927,2,12.992694331,49,47,NA,NA,NA,34.460426002,34.862068966,33.764099572,12.992694331,48,NA,0,NA,NA,NA,NA,NA,NA,21.042605262,20.610380623,19.90988145,NA,NA,5.0083,1,5.008300977,74,74,62,57,51,24.387314031,24.281205975,26.572471554,5.008300977,74,-5.2072,1,-5.207219305,14,13,5,4,3,7.4617150356,7.7488859712,5.8501754838,-5.207219305,14,-0.5401,2,-0.540080334,71,63,48,47,45,19.790080334,19.790080334,20.907862632,-0.540080334,59,-79.3277,2,-79.32770213,2200,1900,1800,1800,1800,1006.1826757,950.19861962,903.94786479,-79.32770213,2050,-886.5,0,0,0.8359027425,2.3325529996,NA,NA,-520.9903465,-8.946997901,-6.376862162,6.7456198176,NA,NA,-138.4202537,-3.225186184,-3.174644736,11.34163431,NA,NA,213.25226503,3.5485323189,-5.577689608,-4.366699023
